listing_id,description,room_type,host_name,last_review,price,nbhood_full,last_review_year,review_month
34673706,Wonderful Williamsburg,Private Room,Yus,2019-06-01,43,"Brooklyn, Williamsburg",2019,June
34674199,"Bright, sunny, home in Clinton Hill w/amazing roof",Private Room,Elissa,2019-07-03,85,"Brooklyn, Bedford-Stuyvesant",2019,July
34675072,Bright and beautiful One bedroom apt in Soho.,Entire Home/Apt,Deb,2019-05-14,250,"Manhattan, SoHo",2019,May
34675093,Pann Station \ Javits Center Apartment,Entire Home/Apt,Nyelli,2019-06-14,100,"Manhattan, Chelsea",2019,June
34676486,Luxury Manhattan Suite & uninterrupted views,Entire Home/Apt,Alex,2019-07-04,449,"Manhattan, Hell's Kitchen",2019,July
34677950,Brooklyn brownstone 1st floor studio apt.,Entire Home/Apt,Eli,2019-07-07,150,"Brooklyn, Bedford-Stuyvesant",2019,July
34677972,Kings Highway Cozy House,Private Room,DeAnn,2019-06-02,200,"Brooklyn, Flatlands",2019,June
34678628,Stay Near the Williamsburg Bridge!,Entire Home/Apt,Emiliano,2019-06-23,500,"Brooklyn, Williamsburg",2019,June
34678944,"Cozy room at Downtown Manhattan, Chinatown, Soho",Private Room,Cherry,2019-06-09,85,"Manhattan, Chinatown",2019,June
34679833,Beautiful Brownstone apt in Crown Heights Brooklyn,Entire Home/Apt,Paul,2019-06-29,120,"Brooklyn, Crown Heights",2019,June
34679993,Garden + Sunroom Townhouse Near Central Park!,Entire Home/Apt,Nathalie + Nick,2019-06-21,300,"Manhattan, Upper East Side",2019,June
34680900,Massive 3 BR/2 BR + Dinning Room Prime Manhattan,Entire Home/Apt,Joel,2019-05-14,585,"Manhattan, Midtown",2019,May
34681035,Renovated with your own bathroom next to Columbia!,Private Room,Paola,2019-07-04,73,"Manhattan, Harlem",2019,July
34681778,Huge Morden Ultra Luxurious Loft,Entire Home/Apt,Sherley,2019-05-19,349,"Brooklyn, Bushwick",2019,May
34683256,Sunny bedroom in Chinatown !,Private Room,Janko,2019-07-08,80,"Manhattan, Two Bridges",2019,July
34684535,The Penthouse on Tompkin Sq Park,Entire Home/Apt,Andrew,2019-06-09,200,"Manhattan, East Village",2019,June
34684755,Easy Breezy Beautiful Crown Heights One Bedroom,Private Room,Meeks,2019-07-06,85,"Brooklyn, Crown Heights",2019,July
34685343,Clean and comfortable private room,Private Room,Sally,2019-06-01,55,"Brooklyn, Greenpoint",2019,June
34685997,Romantic Brand New Oceanfront Studio in Arverne,Private Room,Kosta,2019-07-04,100,"Queens, Arverne",2019,July
34686108,Modern Upperwest Side Condo,Entire Home/Apt,David,2019-07-06,350,"Manhattan, Harlem",2019,July
34686293,"Inviting , Cozy and Clean and room like home.",Private Room,Salome,2019-07-03,125,"Manhattan, Washington Heights",2019,July
34686619,Quiet Private Room near Subway,Private Room,Kathryn,2019-06-27,35,"Brooklyn, Bensonhurst",2019,June
34686718,Clean and Sunny room in Astoria,Private Room,Michelle,2019-06-22,75,"Queens, Astoria",2019,June
34687035,Hotel-like Small PrivateRoom Single Bed 25 Min NYC,Private Room,David,2019-07-01,35,"Queens, Maspeth",2019,July
34687192,Sanctuary Studio in Long Island City,Entire Home/Apt,Sylvia,2019-06-04,83,"Queens, Astoria",2019,June
34687393,Cozy bedroom in the hearth of NYC!,Private Room,Veronica,2019-07-05,130,"Manhattan, Midtown",2019,July
34688096,BEAUTIFUL 4BEDS / 2 BATHS -  ROOF & GYM,Entire Home/Apt,Brenda,2019-07-05,275,"Brooklyn, Bushwick",2019,July
34688471,Sleep comfort,Private Room,John,2019-05-20,54,"Brooklyn, East New York",2019,May
34688735,Ê≠•Ë°å9ÂàÜÈíüÂà∞ÁºÖË°ó‰∏≠ÂøÉÁöÑÁã¨Á´ãÁîµÊ¢ØÊàø,Private Room,Jungyen,2019-06-24,99,"Queens, Flushing",2019,June
34688764,COZY APARTMENT IN LUXURY BUILDING,Entire Home/Apt,Jordan,2019-06-29,225,"Brooklyn, Bushwick",2019,June
34692728,"Ê≠•Ë°å9ÂàÜÈíüÂà∞Ê≥ïÊãâÁõõÁºÖË°ó‰∏≠ÂøÉÁöÑÁîµÊ¢ØÊàø,Êèê‰æõÂÖçË¥πÁüøÊ≥âÊ∞¥ÂèØ‰πê",Private Room,Jungyen,2019-07-07,59,"Queens, Flushing",2019,July
34702046,No.3,Private Room,H Ai,2019-07-06,45,"Queens, Flushing",2019,July
34702516,Confortable studio,Entire Home/Apt,Iris,2019-06-12,90,"Queens, Corona",2019,June
34705150,Bright & Modern Brooklyn Apartment,Entire Home/Apt,Desiree,2019-05-29,100,"Brooklyn, Crown Heights",2019,May
34705719,Huge Bedroom w/bathroom next to Columbia U!,Private Room,Paola,2019-06-01,80,"Manhattan, Harlem",2019,June
34706349,Clean and Bright Classic Manhattan!,Entire Home/Apt,Eliana,2019-06-05,250,"Manhattan, Morningside Heights",2019,June
34706620,Trendy open concept Williamsburg loft apartment,Entire Home/Apt,Kori,2019-07-01,300,"Brooklyn, Williamsburg",2019,July
34706742,Cozy bedroom in East Village apt!,Private Room,Gabi,2019-06-08,65,"Manhattan, Gramercy",2019,June
34707625,Dikeman comfort is a very special Airbnb !!!!,Shared Room,Torrey,2019-06-26,38,"Brooklyn, Red Hook",2019,June
34708657,Duplex 4 bed apt fantastic place for 10,Entire Home/Apt,Ben,2019-06-30,350,"Manhattan, East Harlem",2019,June
34708692,One Bedroom Williamsburg Apartment,Entire Home/Apt,Stephanie,2019-06-10,250,"Brooklyn, Williamsburg",2019,June
34709658,Hudson Yards 2 bedrooms apartment- 4-5 ppl,Entire Home/Apt,Luiggi,2019-06-26,269,"Manhattan, Hell's Kitchen",2019,June
34710643,Digital Nomad Artist Studio (Cat Lovers Only),Private Room,Karina,2019-05-18,85,"Brooklyn, Bedford-Stuyvesant",2019,May
34711272,Double bed in living room - heart of Manhattan,Shared Room,Michael,2019-06-25,70,"Manhattan, East Village",2019,June
34711540,SOHO Industrial Chic Apartment with balcony,Entire Home/Apt,Patrick,2019-07-01,139,"Manhattan, Little Italy",2019,July
34711823,COZY PRIVATE STUDIO WITH GARDEN CLOSE TO MANHATTAN,Entire Home/Apt,Stacey & Patrice,2019-07-04,149,"Brooklyn, Crown Heights",2019,July
34714231,Exclusive Modern Deluxe Room in the heart of NYC!,Private Room,Nyma,2019-07-01,100,"Manhattan, Midtown",2019,July
34714579,Private bedroom with private bathroom in Brooklyn,Private Room,Fernanda,2019-06-11,90,"Brooklyn, Crown Heights",2019,June
34715542,Bay Ridge private house,Entire Home/Apt,Sophia,2019-07-07,200,"Brooklyn, Bay Ridge",2019,July
34715931,Mott Haven Dorm AA,Shared Room,Orit,2019-06-17,28,"Bronx, Port Morris",2019,June
34716458,Art-Gallery Penthouse: 3BD Home in Midtown East,Entire Home/Apt,Yves,2019-06-17,499,"Manhattan, Midtown",2019,June
34716516,BIG SUNNY PRIVATE ROOM in BOHEMIAN WILLIAMSBURG,Private Room,Anastasiia,2019-07-01,92,"Brooklyn, Williamsburg",2019,July
34717211,Mott Haven Dorm BB,Shared Room,Orit,2019-05-25,28,"Bronx, Port Morris",2019,May
34717395,Cozy room in  Elmhurst,Private Room,Carlos,2019-05-26,59,"Queens, Elmhurst",2019,May
34717733,TheGreystone,Entire Home/Apt,Shantell,2019-07-07,99,"Queens, Queens Village",2019,July
34718463,Mott Haven Dorm DD,Shared Room,Orit,2019-05-21,28,"Bronx, Port Morris",2019,May
34718504,Luxury Private Bedroom + Private Bathroom,Private Room,Eri,2019-06-25,180,"Manhattan, Upper West Side",2019,June
34718633,Mott Haven Dorm CC,Shared Room,Orit,2019-06-03,28,"Bronx, Port Morris",2019,June
34719445,Beautiful Maison In the Heart of MANHATTAN,Entire Home/Apt,David,2019-07-03,460,"Manhattan, Kips Bay",2019,July
34719841,Bohemian Artist in Ridgewood,Private Room,Douglas,2019-07-07,50,"Queens, Ridgewood",2019,July
34721719,Chez vous en famille,Private Room,Rosine,2019-06-17,75,"Bronx, Fordham",2019,June
34721879,prime central park location - 2 mins to subway,Entire Home/Apt,Ariana,2019-06-28,109,"Manhattan, East Harlem",2019,June
34721935,Âì•‰º¶ÊØî‰∫öÂ§ßÂ≠¶ÈôÑËøëÊ≠•Ë°å3ÂàÜÈíüÈ´òÊ°£ÂÖ¨ÂØì‰∏ªÂçßÊöëÊúüÈôç‰ª∑ËΩ¨Áßü,Private Room,Ing,2019-06-22,65,"Manhattan, Morningside Heights",2019,June
34722659,NEW! Chic Designer Vanilla,Private Room,Jack,2019-07-07,89,"Manhattan, Lower East Side",2019,July
34723111,Modern 3 Bedroom! Easy Access to Manhattan!,Entire Home/Apt,Pete,2019-07-01,199,"Queens, Ridgewood",2019,July
34723124,little sweet room(4),Private Room,Li,2019-05-18,42,"Queens, Flushing",2019,May
34723946,Suit3,Private Room,H Ai,2019-06-21,42,"Queens, Flushing",2019,June
34727487,Prime Williamsburg,Private Room,Anika,2019-05-25,65,"Brooklyn, Williamsburg",2019,May
34737337,"Ê≠•Ë°å9ÂàÜÈíüÂà∞Ê≥ïÊãâÁõõÁºÖË°ó‰∏≠ÂøÉÁöÑÁîµÊ¢ØÊàø,Êèê‰æõÂÖçË¥πÁüøÊ≥âÊ∞¥ÂèØ‰πê",Private Room,Jungyen,2019-06-28,69,"Queens, Flushing",2019,June
34738463,Private Group Studio Apartment,Entire Home/Apt,Michelle,2019-06-09,195,"Manhattan, Morningside Heights",2019,June
34741362,M's Place,Entire Home/Apt,Medina,2019-07-05,320,"Queens, Long Island City",2019,July
34741536,2 Mins Walking Distance to Empire State Building!,Private Room,Nyma,2019-06-16,100,"Manhattan, Midtown",2019,June
34741742,Enjoy the view of Empire State Building!,Private Room,Nyma,2019-07-04,100,"Manhattan, Midtown",2019,July
34741897,"A+ 700 sqft. 1BR! Walk to Col. Cir., Central Park",Entire Home/Apt,Eric,2019-06-25,172,"Manhattan, Hell's Kitchen",2019,June
34741976,Charming Studio in Meatpacking District/Chelsea,Entire Home/Apt,Elizabeth,2019-06-23,220,"Manhattan, West Village",2019,June
34741981,Ins Style Duplex Apt bedroom w/ private bathroom,Private Room,Yahan,2019-07-06,55,"Queens, Flushing",2019,July
34742586,Bright and Sunny Urban Getaway,Entire Home/Apt,Gregory,2019-06-30,200,"Manhattan, Inwood",2019,June
34742861,Beautiful Studio Steps from Subway (GREEN),Entire Home/Apt,Lee And Teri,2019-06-29,85,"Brooklyn, Flatbush",2019,June
34743257,"Quiet, Warm Room 47 Buffalo 1F Room#3",Private Room,Sammy,2019-07-02,50,"Brooklyn, Bedford-Stuyvesant",2019,July
34743708,New Studio on Historic  Street,Private Room,Sherley,2019-05-27,95,"Brooklyn, Bushwick",2019,May
34744587,"HARLEM: Renovated, Cozy. 15min train to Times Sq",Private Room,Lewis,2019-07-05,57,"Manhattan, Harlem",2019,July
34744834,Brooklyns own by nyc 2nd biggest: prospect park,Entire Home/Apt,Jimmy,2019-07-01,120,"Brooklyn, Prospect-Lefferts Gardens",2019,July
34745490,Cozy one bedroom apartment with modern touch!,Entire Home/Apt,Omwattie,2019-06-18,115,"Brooklyn, East Flatbush",2019,June
34745979,Sun-drenched Brooklyn town home large 3 bedroom,Entire Home/Apt,Rick,2019-07-06,278,"Brooklyn, Crown Heights",2019,July
34745985,Spacious Park Slope Apartment,Entire Home/Apt,Yasmeen,2019-06-01,190,"Brooklyn, Sunset Park",2019,June
34749200,Brand new in the heart of Bushwick,Entire Home/Apt,Britt & Greg,2019-07-07,140,"Brooklyn, Bushwick",2019,July
34749210,Sobro,Entire Home/Apt,Adriana,2019-07-01,100,"Bronx, Mott Haven",2019,July
34749431,Brooklyn Art Cove,Private Room,Samantha,2019-06-02,80,"Brooklyn, Bushwick",2019,June
34751113,Spacious East Village/Alphabet City Apt,Private Room,Julia,2019-06-11,98,"Manhattan, East Village",2019,June
34751224,*Family Friendly* Room I Rooftop BAR I Near Macys,Private Room,Nyma,2019-07-05,100,"Manhattan, Midtown",2019,July
34751491,Cozy private room,Private Room,Karmelle,2019-06-20,80,"Brooklyn, Bedford-Stuyvesant",2019,June
34752945,Comfortable Bushwick bedroom,Private Room,Christian,2019-07-04,50,"Brooklyn, Bushwick",2019,July
34753028,Single room (2),Private Room,Li,2019-05-26,32,"Queens, Flushing",2019,May
34753373,Heart of the city,Private Room,Home,2019-06-28,110,"Manhattan, Hell's Kitchen",2019,June
34753379,Stylish Room in Swanky Bushwick Apartment,Private Room,James,2019-06-02,51,"Brooklyn, Bushwick",2019,June
34753453,Extra room 420friendly & breakfast,Private Room,Yankee,2019-07-01,80,"Bronx, East Morrisania",2019,July
34755449,A friendly place to stay,Private Room,Imanuelly,2019-06-30,90,"Queens, Elmhurst",2019,June
34756040,(= RENT ME RENT ME =),Entire Home/Apt,Aaron,2019-06-26,212,"Manhattan, Chinatown",2019,June
34757500,UN Artists Full Floor Loft - 3 Bedroom/2 Bath,Entire Home/Apt,Will AND Kelly,2019-06-08,500,"Manhattan, Midtown",2019,June
34759503,Sunny Private Room in Huge Manhattan Apartment,Private Room,Leo,2019-07-04,65,"Manhattan, Harlem",2019,July
34770571,Private room in heart of crown heights,Private Room,Keira,2019-05-21,60,"Brooklyn, Crown Heights",2019,May
34771161,"Ê≠•Ë°å9ÂàÜÈíüÂà∞Ê≥ïÊãâÁõõÁºÖË°ó‰∏≠ÂøÉÁöÑÁîµÊ¢ØÊàø,Êèê‰æõÂÖçË¥πÁüøÊ≥âÊ∞¥ÂèØ‰πê",Private Room,Jungyen,2019-07-01,99,"Queens, Flushing",2019,July
34772058,"Entire home in Crown Heights, Brooklyn",Entire Home/Apt,Margarita,2019-06-22,90,"Brooklyn, Crown Heights",2019,June
34773215,Spacious Bedroom in Brooklyn Very Close to Subway,Private Room,Brandon,2019-06-23,51,"Brooklyn, Bedford-Stuyvesant",2019,June
34773903,Great room for 2 or 3 people close to the trains,Private Room,Brandon,2019-06-23,56,"Brooklyn, Bedford-Stuyvesant",2019,June
34774305,"Eclectic, Colorful, Trendy Williamsburg Studio",Entire Home/Apt,Ozzie,2019-06-13,265,"Brooklyn, Williamsburg",2019,June
34774436,Beautiful private bedroom in Brooklyn,Private Room,Brandon,2019-06-17,56,"Brooklyn, Bedford-Stuyvesant",2019,June
34774681,Hidden gem!  Private home in heart of NY village,Entire Home/Apt,John,2019-07-01,219,"Manhattan, East Village",2019,July
34776151,Bedroom + den + bath w/ sep. entry in Bed Stuy!,Private Room,Rebecca,2019-07-02,68,"Brooklyn, Bedford-Stuyvesant",2019,July
34777979,"The Red Brick Abode, in the heart of Williamsburg",Entire Home/Apt,Carlos,2019-07-01,160,"Brooklyn, Williamsburg",2019,July
34778518,"Cozy Studio in Manhattan, Upper East Side",Entire Home/Apt,Marie,2019-06-30,250,"Manhattan, Upper East Side",2019,June
34778953,Cozy and bright room with a spectacular view,Private Room,Fabio,2019-06-08,125,"Brooklyn, Fort Greene",2019,June
34780437,Great Private Room with 2 Beds Near Metro,Private Room,Lisa And Julian,2019-06-23,68,"Brooklyn, Bedford-Stuyvesant",2019,June
34782691,Mott Haven Dorm EE,Shared Room,Orit,2019-06-21,28,"Bronx, Port Morris",2019,June
34783461,West Village Garden Studio-,Entire Home/Apt,Trey,2019-06-26,175,"Manhattan, West Village",2019,June
34783503,Uptown Experience on Central Park,Entire Home/Apt,Britt,2019-06-17,123,"Manhattan, East Harlem",2019,June
34783887,Charming 1br in Morningside Heights,Entire Home/Apt,Wenfei,2019-05-26,140,"Manhattan, Morningside Heights",2019,May
34784469,"Premier room in Downtown NYC, Spacious and Private",Private Room,Cherry,2019-06-21,90,"Manhattan, Chinatown",2019,June
34784681,Brooklyn Home,Private Room,Daniel,2019-05-20,250,"Brooklyn, Boerum Hill",2019,May
34785319,Modern elegant Studio in ‚ù§ of West Village,Entire Home/Apt,Vitalika,2019-07-02,250,"Manhattan, West Village",2019,July
34785397,"Artist Room, Cozy Crown Heights",Private Room,Victoria,2019-05-31,29,"Brooklyn, Crown Heights",2019,May
34785509,Room in 3-BR NY Apt near Central Park,Private Room,Thelma,2019-05-17,50,"Manhattan, Harlem",2019,May
34785850,New! Modern Midtown East Sanctury,Entire Home/Apt,Manvi,2019-06-09,479,"Manhattan, Midtown",2019,June
34785861,Bohemian private space in Brooklyn's heart,Private Room,Giulio,2019-06-24,75,"Brooklyn, Bedford-Stuyvesant",2019,June
34787483,"Shiny, comfy room, 10 minutes to Downtown Flushing",Private Room,Suping,2019-06-24,50,"Queens, Kew Gardens Hills",2019,June
34788798,The Secret Garden,Private Room,Na'ama,2019-06-24,60,"Manhattan, Washington Heights",2019,June
34788810,Amazing location apt in NYC part2 Women only!,Private Room,Estrella Y.,2019-06-16,110,"Manhattan, Midtown",2019,June
34790340,Clean Two Bedroom Apt in Lower East Side/Chinatown,Entire Home/Apt,Andrew,2019-07-04,175,"Manhattan, Lower East Side",2019,July
34790450,Village: Cozy Spacious Condo.,Entire Home/Apt,Gabriel,2019-07-07,500,"Manhattan, West Village",2019,July
34790625,Sublet in the upper west side,Private Room,Abdulla,2019-06-21,79,"Manhattan, Upper West Side",2019,June
34790702,Spacious 3 br/2bath balcony views in heart of NYC,Entire Home/Apt,Allison,2019-07-01,490,"Manhattan, Murray Hill",2019,July
34791292,"NY Oasis With Patio. Near Park, Dining & More!",Private Room,Adelaida,2019-06-30,94,"Manhattan, East Village",2019,June
34791422,"2 bedrooms-Apartment @ Brooklyn, Near D Subway",Entire Home/Apt,Artie,2019-07-06,140,"Brooklyn, Borough Park",2019,July
34791645,Mott Haven Dorm FF,Shared Room,Orit,2019-06-23,28,"Bronx, Port Morris",2019,June
34791952,Master Suite in Brooklyn Art Cove,Private Room,Samantha,2019-05-27,80,"Brooklyn, Bushwick",2019,May
34792347,Cozy Private Room in Prime Location,Private Room,Jany,2019-06-08,40,"Queens, Elmhurst",2019,June
34793874,Upper East Side! Studio Near Museum Mile!,Entire Home/Apt,Tara,2019-06-01,109,"Manhattan, Upper East Side",2019,June
34796261,Shared room in Hell's Kitchen near Times Square 1,Shared Room,Kuzey,2019-06-30,75,"Manhattan, Hell's Kitchen",2019,June
34801106,Private Lrg bedroom shared aprtmnt 12mins from NYC,Private Room,Dion,2019-05-19,115,"Queens, Ditmars Steinway",2019,May
34801761,Bushwick Brand new 3 bed 3 baths,Entire Home/Apt,Joanne,2019-06-27,328,"Brooklyn, Bushwick",2019,June
34803200,"Home away from home, cozy and amenable.",Entire Home/Apt,Rene,2019-06-23,114,"Brooklyn, Canarsie",2019,June
34804749,Cozy East Village Studio - Backyard Space,Entire Home/Apt,Rick,2019-06-30,166,"Manhattan, East Village",2019,June
34804794,Central park North Two Bedroom,Entire Home/Apt,Nina,2019-07-05,325,"Manhattan, Harlem",2019,July
34805393,Stylish 2 bedrooms Downtown Manhattan Chinatown,Entire Home/Apt,Bruno,2019-07-01,200,"Manhattan, Lower East Side",2019,July
34805487,Hostal Home - Welcome Home,Private Room,Jasmina,2019-06-23,80,"Queens, Jamaica",2019,June
34805654,BEST LOCATION IN MANHATTAN!! COZY ONE BEDROOM!!,Entire Home/Apt,Israel,2019-07-05,499,"Manhattan, Hell's Kitchen",2019,July
34806115,AMAZING 2 BEDROOMS IN HEART OF CHELSEA!!!,Entire Home/Apt,Isra,2019-06-25,499,"Manhattan, Chelsea",2019,June
34808422,Vibrant Spacious Artist Friendly Apt in Brooklyn!,Entire Home/Apt,Imani,2019-06-23,100,"Brooklyn, Bedford-Stuyvesant",2019,June
34809450,Fantastic Apartment in Greenpoint,Entire Home/Apt,Athena,2019-06-22,120,"Brooklyn, Greenpoint",2019,June
34809828,Cuarto con ambiente Familiar solo adultos,Private Room,Edmea Valeria,2019-07-02,50,"Queens, Maspeth",2019,July
34810052,Cozy & clean place - 15min from Manhattan,Private Room,Klara,2019-06-23,52,"Queens, Astoria",2019,June
34810928,Spacious Washington Heights Oasis with Laundry,Entire Home/Apt,Amy,2019-06-03,90,"Manhattan, Washington Heights",2019,June
34811838,Experience the cozy #VanLife in NYC/East Village!,Entire Home/Apt,Nancy,2019-06-24,89,"Manhattan, East Village",2019,June
34812124,Sunny New York Apartment w/ 2 Spacious Bedrooms!,Entire Home/Apt,Daniel,2019-06-19,217,"Manhattan, Upper East Side",2019,June
34812586,cozy manhattan hideaway,Entire Home/Apt,Alfie,2019-05-31,150,"Manhattan, Upper East Side",2019,May
34812878,"Beauty, Shared Room Near Central Park 4",Shared Room,Kuzey,2019-06-11,76,"Manhattan, Hell's Kitchen",2019,June
34813137,East Village Room,Private Room,Sofi,2019-06-30,70,"Manhattan, East Village",2019,June
34813189,Shared apt by Central Park Near Times Square 2,Shared Room,Kuzey,2019-07-01,75,"Manhattan, Hell's Kitchen",2019,July
34813344,AWESOME LOCATION!! NEWLY REMODELED APARTMENT!!,Entire Home/Apt,Angeline,2019-06-17,650,"Brooklyn, Williamsburg",2019,June
34813479,"Cozy apartment ,Shared Room Heart of Manhattan 5",Shared Room,Kuzey,2019-06-23,75,"Manhattan, Hell's Kitchen",2019,June
34813770,AMAZING ONE MONTH SUBLET IN WILLIAMSBURG!!!,Private Room,Yaron,2019-06-09,99,"Brooklyn, Williamsburg",2019,June
34813879,Times Square & Central Park Plus Design,Entire Home/Apt,Ro,2019-07-02,249,"Manhattan, Hell's Kitchen",2019,July
34813915,"Beauty Apt ,Shared Room in Hell's Kitchen 6",Shared Room,Kuzey,2019-06-30,75,"Manhattan, Hell's Kitchen",2019,June
34814184,Shared Room By Times Square near Central Park 3,Shared Room,Kuzey,2019-06-24,75,"Manhattan, Hell's Kitchen",2019,June
34815163,Glamp In a Cozy Spacious Camper Van In NYC!,Entire Home/Apt,Nancy,2019-06-24,85,"Manhattan, East Village",2019,June
34815569,"Cozy apartment, new and super clean!",Private Room,Marcia,2019-06-15,75,"Queens, Long Island City",2019,June
34816747,Steps away from Columbia University/ Morningside P,Entire Home/Apt,Miguel,2019-06-25,195,"Manhattan, Harlem",2019,June
34817032,Fantastic Midtown Elegance,Entire Home/Apt,Jessica,2019-07-06,300,"Manhattan, Midtown",2019,July
34817571,Prime location - 2 Bedroom Penthouse Views,Entire Home/Apt,David,2019-06-20,500,"Manhattan, Upper East Side",2019,June
34817616,5 min walk to Times Square!  Sleeps 5. Very clean.,Entire Home/Apt,Nick,2019-07-01,199,"Manhattan, Hell's Kitchen",2019,July
34819184,Home McDonald,Private Room,Sharon,2019-05-29,77,"Queens, Jackson Heights",2019,May
34819702,Private Pristine Studio in Brooklyn,Entire Home/Apt,Rose,2019-06-23,90,"Brooklyn, Windsor Terrace",2019,June
34822061,NYC Ocean Front Suburb,Entire Home/Apt,Alfonso,2019-06-22,100,"Bronx, Throgs Neck",2019,June
34830282,Clarkson Loft the gem of east Flatbush,Private Room,Sandra,2019-06-09,60,"Brooklyn, East Flatbush",2019,June
34832415,Gay friendly,Private Room,Rob,2019-06-30,50,"Brooklyn, Bushwick",2019,June
34833931,2BR LUXARY DUPLEX LOFT Downtown Brooklyn (4+ Days),Entire Home/Apt,Allen,2019-06-22,395,"Brooklyn, Clinton Hill",2019,June
34834104,Heights II,Private Room,Candace,2019-05-19,99,"Brooklyn, East Flatbush",2019,May
34834620,Fully Renovated 1 Bedroom- Washer Dryer,Entire Home/Apt,Ash,2019-06-14,200,"Manhattan, Midtown",2019,June
34835013,Fully Renovated One Bedroom- Sutton place,Entire Home/Apt,Ash,2019-06-21,190,"Manhattan, Midtown",2019,June
34835303,Renovated Sutton Place Apartment- Free Gym,Entire Home/Apt,Ash,2019-06-12,300,"Manhattan, Midtown",2019,June
34836661,Become a New Yorker in Bushwick!,Private Room,Samantha,2019-07-01,70,"Brooklyn, Bushwick",2019,July
34837017,AMAZING 3 BEDROOM APT IN BROOKLYN NY,Entire Home/Apt,Jay,2019-06-06,659,"Brooklyn, Williamsburg",2019,June
34837784,Stylish One Bedroom Apartment!!,Entire Home/Apt,Jason,2019-06-16,650,"Brooklyn, Williamsburg",2019,June
34837940,SPACIOUS 3 BEDROOM APARTMENT In BROOKLYN!!,Entire Home/Apt,Melissa,2019-06-20,650,"Brooklyn, Greenpoint",2019,June
34838079,Great Location in Chinatown and Little Italy,Entire Home/Apt,Che,2019-07-01,260,"Manhattan, Chinatown",2019,July
34838351,Stunning 2Bed/2BA + 300sqft deck by the river!,Entire Home/Apt,Nadine,2019-07-02,399,"Brooklyn, Williamsburg",2019,July
34839277,Cozy & Comfortable Private Room,Private Room,Alaa,2019-07-07,55,"Brooklyn, Prospect-Lefferts Gardens",2019,July
34840495,Newly Renovated 5 Bed 2 Bath Spacious Apartment.,Entire Home/Apt,Philip,2019-06-30,475,"Brooklyn, Crown Heights",2019,June
34840894,Modern Loft in East Williamsburg (Morgan Ave),Entire Home/Apt,Mia,2019-07-01,200,"Brooklyn, Bushwick",2019,July
34841457,Charming Private Bedroom,Private Room,Alaa,2019-06-30,55,"Brooklyn, Prospect-Lefferts Gardens",2019,June
34842320,‚òÜ ‚ù£  Cozy 2 ideal location| private entrance ‚òÜ ‚ù£,Entire Home/Apt,Malik,2019-07-07,99,"Queens, Flushing",2019,July
34843532,‚ú∞ RARE FIND ‚ú∞ PRIVATE PATIO ‚ú∞,Entire Home/Apt,Alex,2019-07-04,289,"Manhattan, Midtown",2019,July
34843761,AMAZING TWO BDRM IN MIDTOWN MANHATTAN!!,Entire Home/Apt,Javier,2019-07-06,499,"Manhattan, Hell's Kitchen",2019,July
34844773,PureVia (Girls shared room only),Shared Room,Diana,2019-05-26,25,"Brooklyn, Gravesend",2019,May
34855302,West Village GEM on Charles St!,Entire Home/Apt,Paola,2019-06-19,299,"Manhattan, West Village",2019,June
34857004,Sunny 1BR in the Heart of the Lower East Side,Entire Home/Apt,Gordy,2019-06-23,125,"Manhattan, Lower East Side",2019,June
34858021,Entire sunlit Little Italy apartment,Entire Home/Apt,Alexandra,2019-07-01,95,"Manhattan, Little Italy",2019,July
34858480,"Beautiful 1BR, water view next to Madison Square",Entire Home/Apt,Zyad,2019-07-05,250,"Manhattan, Chelsea",2019,July
34858641,"Minimalist, Designer Apt Flooded with Sun & Views",Entire Home/Apt,Tiffany,2019-05-30,200,"Brooklyn, Clinton Hill",2019,May
34859742,Elegant 2 Bed.-10 min to Manhattan,Entire Home/Apt,Daniel,2019-06-02,93,"Queens, Ditmars Steinway",2019,June
34859794,Beautiful Luxury Brownstone Apt in Brooklyn,Entire Home/Apt,Genevieve,2019-06-30,225,"Brooklyn, Bedford-Stuyvesant",2019,June
34859949,Amazing Townhouse Experience with Private Garden,Entire Home/Apt,Jennifer,2019-06-30,1000,"Manhattan, Midtown",2019,June
34860021,"Spacious sunny 1 bedroom, steps away from subway",Entire Home/Apt,Roddison,2019-06-24,90,"Brooklyn, Prospect-Lefferts Gardens",2019,June
34860549,1 room for a cozy night or 2,Private Room,Ashley,2019-05-26,75,"Bronx, Unionport",2019,May
34861069,Hideaway in Morning-side Heights,Private Room,Dimitri,2019-06-30,75,"Manhattan, Harlem",2019,June
34862827,Exceptional Upper West Side Oasis,Entire Home/Apt,Michael,2019-07-07,249,"Manhattan, Upper West Side",2019,July
34863318,Private room: One Cherry,Private Room,Vin,2019-07-01,44,"Brooklyn, Sunset Park",2019,July
34863999,New Hotel-Like Private Room KING Bed 25 min NYC,Private Room,David,2019-07-06,50,"Queens, Maspeth",2019,July
34865230,Cool studio in Brooklyn Heights,Entire Home/Apt,Matthew,2019-07-03,150,"Brooklyn, Brooklyn Heights",2019,July
34865775,Lovely LES apartment,Entire Home/Apt,Dolev,2019-06-23,110,"Manhattan, Lower East Side",2019,June
34866413,Cozy and convenient studio in Chelsea,Entire Home/Apt,Janet,2019-06-16,93,"Manhattan, Chelsea",2019,June
